Worker ID,Nama,No. HP,Email,Tanggal Lahir,Gender,Pekerjaan,Pengalaman,Kecamatan,Kabupaten/Kota,Provinsi
2154,Aris Nababan,81434042887,arisnababan@gmail.com,2/5/1992,Pria,Tukang,10,Tanah Abang,Jakarta Pusat,DKI Jakarta
2155,Dian Novitasari,81466642887,diannovitasari@gmail.com,7/4/1963,Wanita,ART,3,Jayanti,Kabupaten Tangerang,Banten
2156,Asmianto Ramadan,81503642887,asmiantoramadan@gmail.com,3/23/1963,Pria,Teknisi Komputer,1,Tebet,Jakarta Selatan,DKI Jakarta
2157,Lalita Wijayanti,81542442887,lalitawijayanti@gmail.com,8/28/1975,Wanita,Cleaning Service,10,Pulo Gadung,Jakarta Timur,DKI Jakarta
2158,Juli Lailasari,81706942887,julilailasari@gmail.com,6/1/2001,Wanita,Babysitter,6,Jatiuwung,Kota Tangerang,Banten
2159,Janet Kusmawati,81838642887,janetkusmawati@gmail.com,10/7/1974,Wanita,Teknisi Elektronik,13,Cilincing,Jakarta Utara,DKI Jakarta
2160,Virman Rajasa,81820642887,virmanrajasa@gmail.com,3/10/1985,Pria,Teknisi Komputer,13,Cisoka,Kabupaten Tangerang,Banten
2161,Maimunah Zulaika,81267642887,maimunahzulaika@gmail.com,12/3/1968,Wanita,Cleaning Service,10,Johar Baru,Jakarta Pusat,DKI Jakarta
2162,Puji Halimah,81469642887,pujihalimah@gmail.com,7/20/1984,Wanita,ART,6,Cempaka Putih,Jakarta Pusat,DKI Jakarta
2163,Langgeng Simanjuntak,81907842887,langgengsimanjuntak@gmail.com,11/11/1984,Pria,Teknisi Elektronik,9,Cilincing,Jakarta Utara,DKI Jakarta
2164,Caraka Pradipta,81175342887,carakapradipta@gmail.com,12/9/1982,Pria,Cleaning Service,2,Ciracas,Jakarta Timur,DKI Jakarta
2165,Candra Narpati,81801042887,candranarpati@gmail.com,11/5/1978,Pria,Supir,12,Pasar Rebo,Jakarta Timur,DKI Jakarta
2166,Prabawa Hakim,81374842887,prabawahakim@gmail.com,10/14/1971,Pria,Tukang,8,Matraman,Jakarta Timur,DKI Jakarta
2167,Limar Siregar,81485342887,limarsiregar@gmail.com,8/23/1998,Pria,Teknisi Elektronik,12,Kosambi,Kabupaten Tangerang,Banten
2168,Vicky Halimah,81332442887,vickyhalimah@gmail.com,12/3/1966,Wanita,Teknisi Komputer,7,Menteng,Jakarta Pusat,DKI Jakarta
2169,Lili Aryani,81506742887,liliaryani@gmail.com,11/22/2002,Wanita,Teknisi Elektronik,1,Gambir,Jakarta Pusat,DKI Jakarta
2170,Lidya Pratiwi,81746642887,lidyapratiwi@gmail.com,9/16/1998,Wanita,ART,8,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
2171,Lembah Saefullah,81641342887,lembahsaefullah@gmail.com,1/15/1975,Pria,Supir,15,Kelapa Gading,Jakarta Utara,DKI Jakarta
2172,Kamila Padmasari,81803042887,kamilapadmasari@gmail.com,11/20/1993,Wanita,Babysitter,4,Legok,Kabupaten Tangerang,Banten
2173,Rina Padmasari,81305042887,rinapadmasari@gmail.com,2/22/1997,Wanita,ART,14,Benda,Kota Tangerang,Banten
2174,Salwa Permata,81619342887,salwapermata@gmail.com,10/17/1979,Wanita,Babysitter,9,Pulo Gadung,Jakarta Timur,DKI Jakarta
2175,Maras Maulana,81426642887,marasmaulana@gmail.com,11/3/1967,Pria,Teknisi Elektronik,4,Sukadiri,Kabupaten Tangerang,Banten
2176,Liman Haryanto,81951742887,limanharyanto@gmail.com,7/21/1968,Pria,Teknisi Komputer,2,Cibodas,Kota Tangerang,Banten
2177,Galur Sihombing,81665942887,galursihombing@gmail.com,4/8/1974,Pria,Supir,8,Pinang,Kota Tangerang,Banten
2178,Anom Simbolon,81878742887,anomsimbolon@gmail.com,12/25/1982,Pria,Tukang,13,Sepatan,Kabupaten Tangerang,Banten
2179,Prakosa Sitorus,81612942887,prakosasitorus@gmail.com,8/6/1997,Pria,Teknisi Elektronik,9,Sepatan,Kabupaten Tangerang,Banten
2180,Aswani Dabukke,81844542887,aswanidabukke@gmail.com,9/27/1965,Pria,Teknisi Komputer,13,Cilincing,Jakarta Utara,DKI Jakarta
2181,Enteng Tampubolon,81189642887,entengtampubolon@gmail.com,2/11/1967,Pria,Supir,7,Jayanti,Kabupaten Tangerang,Banten
2182,Surya Pratama,81421042887,suryapratama@gmail.com,10/19/1992,Pria,Cleaning Service,6,Gunung Kaler,Kabupaten Tangerang,Banten
2183,Jumadi Situmorang,81552942887,jumadisitumorang@gmail.com,10/20/1969,Pria,Cleaning Service,2,Jagakarsa,Jakarta Selatan,DKI Jakarta
2184,Qori Anggraini,81293542887,qorianggraini@gmail.com,3/28/2000,Wanita,Teknisi Elektronik,12,Pesanggrahan,Jakarta Selatan,DKI Jakarta
2185,Ajimin Wahyudin,81309942887,ajiminwahyudin@gmail.com,10/12/1980,Pria,Teknisi Elektronik,11,Cipondoh,Kota Tangerang,Banten
2186,Uda Siregar,81512442887,udasiregar@gmail.com,8/13/1990,Pria,Teknisi Komputer,13,Tanah Abang,Jakarta Pusat,DKI Jakarta
2187,Mila Riyanti,81155142887,milariyanti@gmail.com,7/15/1979,Wanita,Teknisi Elektronik,13,Rajeg,Kabupaten Tangerang,Banten
2188,Kariman Natsir,81983142887,karimannatsir@gmail.com,4/17/1973,Pria,Supir,11,Cisoka,Kabupaten Tangerang,Banten
2189,Rachel Permata,81234742887,rachelpermata@gmail.com,10/26/1967,Wanita,Babysitter,3,Pancoran,Jakarta Selatan,DKI Jakarta
2190,Lantar Damanik,81584342887,lantardamanik@gmail.com,2/28/2002,Pria,Teknisi Komputer,1,Pulo Gadung,Jakarta Timur,DKI Jakarta
2191,Unjani Hastuti,81891142887,unjanihastuti@gmail.com,9/15/1999,Wanita,ART,13,Cipayung,Jakarta Timur,DKI Jakarta
2192,Lamar Simbolon,81727442887,lamarsimbolon@gmail.com,8/1/1995,Pria,Cleaning Service,12,Jambe,Kabupaten Tangerang,Banten
2193,Kiandra Palastri,81549042887,kiandrapalastri@gmail.com,4/2/1981,Wanita,Babysitter,12,Panongan,Kabupaten Tangerang,Banten
2194,Pangeran Lazuardi,81952042887,pangeranlazuardi@gmail.com,11/12/1990,Pria,Tukang,11,Ciracas,Jakarta Timur,DKI Jakarta
2195,Edi Budiyanto,81153142887,edibudiyanto@gmail.com,2/14/2000,Pria,Cleaning Service,4,Mauk,Kabupaten Tangerang,Banten
2196,Mustika Habibi,81701742887,mustikahabibi@gmail.com,2/10/1997,Pria,Tukang,5,Kronjo,Kabupaten Tangerang,Banten
2197,Kamila Laksita,81479842887,kamilalaksita@gmail.com,4/19/1963,Wanita,Cleaning Service,13,Cengkareng,Jakarta Barat,DKI Jakarta
2198,Jaka Prasetyo,81476242887,jakaprasetyo@gmail.com,11/26/1967,Pria,Teknisi Komputer,5,Legok,Kabupaten Tangerang,Banten
2199,Ega Iswahyudi,81814042887,egaiswahyudi@gmail.com,12/4/1964,Pria,Tukang,10,Mauk,Kabupaten Tangerang,Banten
2200,Nadia Susanti,81734042887,nadiasusanti@gmail.com,2/16/1987,Wanita,Cleaning Service,13,Curug,Kabupaten Tangerang,Banten
2201,Martana Habibi,81772742887,martanahabibi@gmail.com,12/15/1987,Pria,Supir,6,Taman Sari,Jakarta Barat,DKI Jakarta
2202,Garang Mangunsong,81641842887,garangmangunsong@gmail.com,8/17/2001,Pria,Teknisi Komputer,6,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
2203,Adinata Latupono,81684142887,adinatalatupono@gmail.com,10/14/1989,Pria,Supir,9,Balaraja,Kabupaten Tangerang,Banten
2204,Yance Sudiati,81386842887,yancesudiati@gmail.com,10/11/1985,Wanita,Teknisi Elektronik,9,Curug,Kabupaten Tangerang,Banten
2205,Mahdi Dabukke,81658942887,mahdidabukke@gmail.com,4/8/1981,Pria,Tukang,12,Gunung Kaler,Kabupaten Tangerang,Banten
2206,Viman Dongoran,81586442887,vimandongoran@gmail.com,6/18/1966,Pria,Cleaning Service,15,Benda,Kota Tangerang,Banten
2207,Siska Yulianti,81326142887,siskayulianti@gmail.com,7/13/1993,Wanita,ART,14,Pagedangan,Kabupaten Tangerang,Banten
2208,Indra Wibowo,81691842887,indrawibowo@gmail.com,7/26/1991,Pria,Cleaning Service,1,Mekarbaru,Kabupaten Tangerang,Banten
2209,Alambana Maulana,81219242887,alambanamaulana@gmail.com,8/27/1973,Pria,Supir,8,Karawaci,Kota Tangerang,Banten
2210,Agnes Laksmiwati,81435542887,agneslaksmiwati@gmail.com,5/15/1987,Wanita,Teknisi Komputer,7,Jayanti,Kabupaten Tangerang,Banten
2211,Capa Gunarto,81639542887,capagunarto@gmail.com,3/7/1978,Pria,Tukang,1,Pademangan,Jakarta Utara,DKI Jakarta
2212,Latif Mahendra,81148042887,latifmahendra@gmail.com,12/3/1982,Pria,Teknisi Komputer,11,Tebet,Jakarta Selatan,DKI Jakarta
2213,Elisa Sudiati,81189942887,elisasudiati@gmail.com,5/30/1989,Wanita,Cleaning Service,12,Pulo Gadung,Jakarta Timur,DKI Jakarta
2214,Salwa Usada,81710742887,salwausada@gmail.com,9/18/1997,Wanita,ART,5,Tanah Abang,Jakarta Pusat,DKI Jakarta
2215,Lala Hariyah,81784342887,lalahariyah@gmail.com,11/20/1982,Wanita,Teknisi Komputer,8,Tigaraksa,Kabupaten Tangerang,Banten
2216,Tomi Anggriawan,81932842887,tomianggriawan@gmail.com,12/1/1983,Pria,Supir,13,Karawaci,Kota Tangerang,Banten
2217,Aisyah Wastuti,81347642887,aisyahwastuti@gmail.com,1/9/2003,Wanita,Teknisi Komputer,4,Pademangan,Jakarta Utara,DKI Jakarta
2218,Raden Wacana,81909242887,radenwacana@gmail.com,7/28/1988,Pria,Teknisi Elektronik,10,Ciracas,Jakarta Timur,DKI Jakarta
2219,Sadina Usamah,81125942887,sadinausamah@gmail.com,3/22/1970,Wanita,Babysitter,13,Sepatan Timur,Kabupaten Tangerang,Banten
2220,Gandi Mustofa,81841242887,gandimustofa@gmail.com,11/27/1977,Pria,Supir,2,Periuk,Kota Tangerang,Banten
2221,Daruna Uwais,81674142887,darunauwais@gmail.com,10/7/1978,Pria,Cleaning Service,12,Cikupa,Kabupaten Tangerang,Banten
2222,Rusman Saefullah,81539142887,rusmansaefullah@gmail.com,4/12/2003,Pria,Cleaning Service,10,Jatinegara,Jakarta Timur,DKI Jakarta
2223,Julia Mayasari,81217142887,juliamayasari@gmail.com,11/17/1986,Wanita,Teknisi Elektronik,11,Ciracas,Jakarta Timur,DKI Jakarta
2224,Hamima Usada,81228442887,hamimausada@gmail.com,8/20/1980,Wanita,ART,14,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
2225,Gamani Saefullah,81567642887,gamanisaefullah@gmail.com,5/7/1967,Pria,Supir,2,Batuceper,Kota Tangerang,Banten
2226,Rachel Mulyani,81231142887,rachelmulyani@gmail.com,10/1/1979,Wanita,Cleaning Service,5,Sawah Besar,Jakarta Pusat,DKI Jakarta
2227,Olga Pratama,81315342887,olgapratama@gmail.com,5/23/1996,Pria,Cleaning Service,4,Tambora,Jakarta Barat,DKI Jakarta
2228,Icha Usamah,81153542887,ichausamah@gmail.com,5/21/1984,Wanita,ART,15,Jagakarsa,Jakarta Selatan,DKI Jakarta
2229,Chelsea Mandasari,81657542887,chelseamandasari@gmail.com,11/28/1998,Wanita,Teknisi Komputer,4,Cilandak,Jakarta Selatan,DKI Jakarta
2230,Oliva Astuti,81986242887,olivaastuti@gmail.com,12/10/1971,Wanita,Cleaning Service,15,Kramat Jati,Jakarta Timur,DKI Jakarta
2231,Yani Nasyiah,81703942887,yaninasyiah@gmail.com,5/30/1984,Wanita,Teknisi Komputer,8,Kresek,Kabupaten Tangerang,Banten
2232,Lalita Utami,81321542887,lalitautami@gmail.com,8/13/1989,Wanita,Babysitter,15,Koja,Jakarta Utara,DKI Jakarta
2233,Tantri Hassanah,81660042887,tantrihassanah@gmail.com,11/2/1991,Wanita,Teknisi Komputer,15,Pulo Gadung,Jakarta Timur,DKI Jakarta
2234,Galih Napitupulu,81706042887,galihnapitupulu@gmail.com,3/16/1984,Pria,Teknisi Elektronik,13,Karangtengah,Kota Tangerang,Banten
2235,Lili Laksita,81371942887,lililaksita@gmail.com,5/20/1975,Wanita,ART,14,Kembangan,Jakarta Barat,DKI Jakarta
2236,Kayun Gunarto,81596342887,kayungunarto@gmail.com,4/5/1988,Pria,Teknisi Elektronik,2,Kemiri,Kabupaten Tangerang,Banten
2237,Juli Uyainah,81850342887,juliuyainah@gmail.com,5/17/1999,Wanita,Teknisi Elektronik,10,Balaraja,Kabupaten Tangerang,Banten
2238,Iriana Purnawati,81435742887,irianapurnawati@gmail.com,10/17/1995,Wanita,Teknisi Komputer,7,Pancoran,Jakarta Selatan,DKI Jakarta
2239,Leo Sirait,81887842887,leosirait@gmail.com,5/6/1995,Pria,Teknisi Komputer,1,Jatiuwung,Kota Tangerang,Banten
2240,Lanang Sihombing,81721642887,lanangsihombing@gmail.com,1/8/1973,Pria,Supir,7,Kemiri,Kabupaten Tangerang,Banten
2241,Bagya Hutasoit,81546442887,bagyahutasoit@gmail.com,12/16/1989,Pria,Cleaning Service,3,Kresek,Kabupaten Tangerang,Banten
2242,Yani Palastri,81397542887,yanipalastri@gmail.com,8/25/1978,Wanita,Teknisi Komputer,15,Jatiuwung,Kota Tangerang,Banten
2243,Kenari Wasita,81474442887,kenariwasita@gmail.com,2/9/1984,Pria,Teknisi Elektronik,11,Penjaringan,Jakarta Utara,DKI Jakarta
2244,Oskar Prasetyo,81662542887,oskarprasetyo@gmail.com,10/31/1987,Pria,Teknisi Komputer,2,Pasar Rebo,Jakarta Timur,DKI Jakarta
2245,Garan Widodo,81335242887,garanwidodo@gmail.com,12/14/2001,Pria,Teknisi Elektronik,1,Neglasari,Kota Tangerang,Banten
2246,Jono Napitupulu,81873342887,jononapitupulu@gmail.com,9/10/1965,Pria,Supir,9,Karawaci,Kota Tangerang,Banten
2247,Indah Rahmawati,81379442887,indahrahmawati@gmail.com,4/25/1977,Wanita,Teknisi Komputer,1,Neglasari,Kota Tangerang,Banten
2248,Gabriella Padmasari,81441242887,gabriellapadmasari@gmail.com,2/15/1975,Wanita,ART,7,Tanjung Priok,Jakarta Utara,DKI Jakarta
2249,Simon Samosir,81158242887,simonsamosir@gmail.com,1/2/1994,Pria,Teknisi Komputer,5,Jatiuwung,Kota Tangerang,Banten
2250,Agnes Fujiati,81477142887,agnesfujiati@gmail.com,7/24/2001,Wanita,Teknisi Elektronik,5,Ciledug,Kota Tangerang,Banten
2251,Viktor Halim,81491042887,viktorhalim@gmail.com,9/14/1976,Pria,Teknisi Elektronik,2,Koja,Jakarta Utara,DKI Jakarta
2252,Maida Hastuti,81578742887,maidahastuti@gmail.com,7/24/1999,Wanita,Babysitter,4,Kronjo,Kabupaten Tangerang,Banten
2253,Gawati Hasanah,81460542887,gawatihasanah@gmail.com,12/6/1989,Wanita,Teknisi Elektronik,2,Cempaka Putih,Jakarta Pusat,DKI Jakarta
2254,Oliva Wulandari,81131542887,olivawulandari@gmail.com,4/9/1971,Wanita,ART,4,Sukadiri,Kabupaten Tangerang,Banten
2255,Jumadi Manullang,81294642887,jumadimanullang@gmail.com,11/15/1998,Pria,Teknisi Komputer,7,Jagakarsa,Jakarta Selatan,DKI Jakarta
2256,Widya Hasanah,81593042887,widyahasanah@gmail.com,12/11/1964,Wanita,Teknisi Komputer,15,Karawaci,Kota Tangerang,Banten
2257,Ana Haryanti,81337442887,anaharyanti@gmail.com,5/2/1972,Wanita,Babysitter,4,Pasar Minggu,Jakarta Selatan,DKI Jakarta
2258,Cecep Natsir,81198942887,cecepnatsir@gmail.com,3/17/1994,Pria,Tukang,11,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
2259,Vanesa Rahimah,81538842887,vanesarahimah@gmail.com,2/23/1992,Wanita,Teknisi Elektronik,14,Sepatan,Kabupaten Tangerang,Banten
2260,Winda Oktaviani,81654542887,windaoktaviani@gmail.com,3/29/1985,Wanita,ART,4,Karangtengah,Kota Tangerang,Banten
2261,Tina Usada,81496942887,tinausada@gmail.com,3/3/1995,Wanita,Cleaning Service,8,Sepatan,Kabupaten Tangerang,Banten
2262,Ganda Adriansyah,81224642887,gandaadriansyah@gmail.com,10/22/1978,Pria,Cleaning Service,14,Teluknaga,Kabupaten Tangerang,Banten
2263,Wawan Suwarno,81518042887,wawansuwarno@gmail.com,1/1/2001,Pria,Teknisi Komputer,15,Balaraja,Kabupaten Tangerang,Banten
2264,Karna Adriansyah,81348742887,karnaadriansyah@gmail.com,1/4/1989,Pria,Supir,3,Cengkareng,Jakarta Barat,DKI Jakarta
2265,Aswani Tamba,81719942887,aswanitamba@gmail.com,4/26/1984,Pria,Teknisi Elektronik,13,Teluknaga,Kabupaten Tangerang,Banten
2266,Farhunnisa Puspita,81234242887,farhunnisapuspita@gmail.com,11/4/1978,Wanita,Babysitter,4,Johar Baru,Jakarta Pusat,DKI Jakarta
2267,Dalima Fujiati,81598242887,dalimafujiati@gmail.com,8/4/1966,Wanita,Cleaning Service,9,Mauk,Kabupaten Tangerang,Banten
2268,Saiful Habibi,81954442887,saifulhabibi@gmail.com,6/8/1969,Pria,Teknisi Komputer,11,Taman Sari,Jakarta Barat,DKI Jakarta
2269,Dadi Hutagalung,81444242887,dadihutagalung@gmail.com,7/7/1987,Pria,Supir,3,Kelapa Dua,Kabupaten Tangerang,Banten
2270,Gara Prasetya,81645842887,garaprasetya@gmail.com,3/20/1972,Pria,Tukang,11,Kelapa Gading,Jakarta Utara,DKI Jakarta
2271,Azalea Yuniar,81675442887,azaleayuniar@gmail.com,3/31/1978,Wanita,ART,14,Makasar,Jakarta Timur,DKI Jakarta
2272,Ellis Agustina,81385142887,ellisagustina@gmail.com,11/9/1964,Wanita,Cleaning Service,1,Kronjo,Kabupaten Tangerang,Banten
2273,Dimas Maulana,81763742887,dimasmaulana@gmail.com,11/9/1992,Pria,Tukang,1,Palmerah,Jakarta Barat,DKI Jakarta
2274,Ina Purwanti,81300742887,inapurwanti@gmail.com,9/29/1975,Wanita,Babysitter,13,Benda,Kota Tangerang,Banten
2275,Lala Lailasari,81496842887,lalalailasari@gmail.com,5/14/1963,Wanita,Teknisi Elektronik,1,Palmerah,Jakarta Barat,DKI Jakarta
2276,Karsana Hidayat,81867242887,karsanahidayat@gmail.com,1/22/1985,Pria,Cleaning Service,14,Koja,Jakarta Utara,DKI Jakarta
2277,Rahayu Yolanda,81645042887,rahayuyolanda@gmail.com,2/13/1978,Wanita,Teknisi Komputer,4,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
2278,Ganda Ardianto,81540742887,gandaardianto@gmail.com,3/24/1968,Pria,Cleaning Service,6,Pesanggrahan,Jakarta Selatan,DKI Jakarta
2279,Sidiq Pratama,81665642887,sidiqpratama@gmail.com,6/14/1982,Pria,Tukang,10,Jambe,Kabupaten Tangerang,Banten
2280,Rahmi Suryatmi,81611342887,rahmisuryatmi@gmail.com,9/4/1968,Wanita,Cleaning Service,15,Cipayung,Jakarta Timur,DKI Jakarta
2281,Zelda Novitasari,81956242887,zeldanovitasari@gmail.com,5/23/1966,Wanita,Teknisi Elektronik,2,Cisauk,Kabupaten Tangerang,Banten
2282,Saka Halim,81854242887,sakahalim@gmail.com,4/8/1970,Pria,Tukang,8,Cibodas,Kota Tangerang,Banten
2283,Wani Pratiwi,81861042887,wanipratiwi@gmail.com,1/25/1963,Wanita,Babysitter,2,Jagakarsa,Jakarta Selatan,DKI Jakarta
2284,Galar Haryanto,81490142887,galarharyanto@gmail.com,2/22/2000,Pria,Teknisi Elektronik,6,Setiabudi,Jakarta Selatan,DKI Jakarta
2285,Cawisadi Situmorang,81870742887,cawisadisitumorang@gmail.com,8/9/1964,Pria,Cleaning Service,8,Tigaraksa,Kabupaten Tangerang,Banten
2286,Silvia Wastuti,81866242887,silviawastuti@gmail.com,10/7/1964,Wanita,Cleaning Service,15,Penjaringan,Jakarta Utara,DKI Jakarta
2287,Adinata Rajata,81276942887,adinatarajata@gmail.com,4/23/1963,Pria,Cleaning Service,3,Pancoran,Jakarta Selatan,DKI Jakarta
2288,Hendra Natsir,81591242887,hendranatsir@gmail.com,6/16/1966,Pria,Teknisi Elektronik,4,Rajeg,Kabupaten Tangerang,Banten
2289,Ilyas Winarno,81596342887,ilyaswinarno@gmail.com,2/28/2002,Pria,Supir,2,Kemayoran,Jakarta Pusat,DKI Jakarta
2290,Hasan Wibisono,81612042887,hasanwibisono@gmail.com,5/8/1963,Pria,Teknisi Elektronik,12,Kalideres,Jakarta Barat,DKI Jakarta
2291,Kambali Hidayat,81600342887,kambalihidayat@gmail.com,2/3/1994,Pria,Tukang,12,Pulo Gadung,Jakarta Timur,DKI Jakarta
2292,Dodo Anggriawan,81375042887,dodoanggriawan@gmail.com,8/28/1970,Pria,Teknisi Elektronik,1,Karangtengah,Kota Tangerang,Banten
2293,Aris Kusumo,81500742887,ariskusumo@gmail.com,7/12/2003,Pria,Tukang,10,Kosambi,Kabupaten Tangerang,Banten
2294,Carla Yolanda,81959742887,carlayolanda@gmail.com,2/8/1979,Wanita,ART,13,Tigaraksa,Kabupaten Tangerang,Banten
2295,Lasmono Lazuardi,81647742887,lasmonolazuardi@gmail.com,1/27/1989,Pria,Tukang,1,Kalideres,Jakarta Barat,DKI Jakarta
2296,Cici Mandasari,81591242887,cicimandasari@gmail.com,5/30/1971,Wanita,ART,8,Cikupa,Kabupaten Tangerang,Banten
2297,Indah Handayani,81818442887,indahhandayani@gmail.com,11/6/1974,Wanita,ART,9,Setiabudi,Jakarta Selatan,DKI Jakarta
2298,Ibrani Prakasa,81660642887,ibraniprakasa@gmail.com,6/9/1964,Pria,Teknisi Elektronik,5,Pasar Minggu,Jakarta Selatan,DKI Jakarta
2299,Pandu Wasita,81917542887,panduwasita@gmail.com,7/8/1969,Pria,Tukang,13,Duren Sawit,Jakarta Timur,DKI Jakarta
2300,Bakiono Habibi,81866042887,bakionohabibi@gmail.com,3/22/1985,Pria,Teknisi Komputer,15,Menteng,Jakarta Pusat,DKI Jakarta
2301,Prasetyo Prayoga,81703242887,prasetyoprayoga@gmail.com,10/1/1995,Pria,Teknisi Komputer,6,Kembangan,Jakarta Barat,DKI Jakarta
2302,Halima Rahmawati,81517942887,halimarahmawati@gmail.com,10/8/1963,Wanita,Cleaning Service,8,Pakuhaji,Kabupaten Tangerang,Banten
2303,Melinda Purnawati,81383842887,melindapurnawati@gmail.com,1/30/1977,Wanita,ART,14,Penjaringan,Jakarta Utara,DKI Jakarta
2304,Karma Sihotang,81757642887,karmasihotang@gmail.com,3/29/2000,Pria,Tukang,4,Jayanti,Kabupaten Tangerang,Banten
2305,Nyana Utama,81224942887,nyanautama@gmail.com,9/2/1981,Pria,Supir,5,Penjaringan,Jakarta Utara,DKI Jakarta
2306,Jumadi Adriansyah,81483642887,jumadiadriansyah@gmail.com,7/12/1984,Pria,Teknisi Komputer,2,Karawaci,Kota Tangerang,Banten
2307,Bahuraksa Hutagalung,81638242887,bahuraksahutagalung@gmail.com,10/20/1985,Pria,Cleaning Service,11,Cilandak,Jakarta Selatan,DKI Jakarta
2308,Ganep Wasita,81129942887,ganepwasita@gmail.com,6/28/1978,Pria,Teknisi Elektronik,14,Kalideres,Jakarta Barat,DKI Jakarta
2309,Wardi Pranowo,81359242887,wardipranowo@gmail.com,5/8/1983,Pria,Cleaning Service,13,Periuk,Kota Tangerang,Banten
2310,Tasnim Nugroho,81856842887,tasnimnugroho@gmail.com,11/4/1966,Pria,Teknisi Elektronik,9,Kebon Jeruk,Jakarta Barat,DKI Jakarta
2311,Aisyah Aryani,81957842887,aisyaharyani@gmail.com,6/16/2000,Wanita,Babysitter,11,Balaraja,Kabupaten Tangerang,Banten
2312,Oman Nugroho,81567142887,omannugroho@gmail.com,12/25/1985,Pria,Supir,15,Curug,Kabupaten Tangerang,Banten
2313,Aurora Kuswandari,81509042887,aurorakuswandari@gmail.com,6/27/1999,Wanita,Babysitter,10,Pinang,Kota Tangerang,Banten
2314,Edi Irawan,81124742887,ediirawan@gmail.com,1/16/1995,Pria,Supir,9,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
2315,Aurora Maryati,81630942887,auroramaryati@gmail.com,8/16/1992,Wanita,Babysitter,7,Pinang,Kota Tangerang,Banten
2316,Chelsea Fujiati,81346142887,chelseafujiati@gmail.com,5/5/1997,Wanita,ART,11,Pulo Gadung,Jakarta Timur,DKI Jakarta
2317,Lembah Hidayanto,81985542887,lembahhidayanto@gmail.com,2/10/1986,Pria,Supir,7,Kebon Jeruk,Jakarta Barat,DKI Jakarta
2318,Jane Nuraini,81964842887,janenuraini@gmail.com,2/12/1968,Wanita,Cleaning Service,1,Pinang,Kota Tangerang,Banten
2319,Padmi Hariyah,81698942887,padmihariyah@gmail.com,2/22/1989,Wanita,Cleaning Service,15,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
2320,Edi Samosir,81407342887,edisamosir@gmail.com,11/14/2001,Pria,Teknisi Komputer,1,Matraman,Jakarta Timur,DKI Jakarta
2321,Setya Januar,81743642887,setyajanuar@gmail.com,12/12/1973,Pria,Tukang,12,Kemayoran,Jakarta Pusat,DKI Jakarta
2322,Cager Hutagalung,81724542887,cagerhutagalung@gmail.com,9/22/1981,Pria,Tukang,15,Kembangan,Jakarta Barat,DKI Jakarta
2323,Mulya Nugroho,81181042887,mulyanugroho@gmail.com,8/12/1968,Pria,Tukang,15,Menteng,Jakarta Pusat,DKI Jakarta
2324,Hartaka Marpaung,81365842887,hartakamarpaung@gmail.com,5/5/1984,Pria,Teknisi Komputer,14,Senen,Jakarta Pusat,DKI Jakarta
2325,Kanda Napitupulu,81823842887,kandanapitupulu@gmail.com,2/10/2001,Pria,Teknisi Komputer,4,Pulo Gadung,Jakarta Timur,DKI Jakarta
2326,Ajiono Hardiansyah,81152742887,ajionohardiansyah@gmail.com,4/17/1965,Pria,Cleaning Service,4,Benda,Kota Tangerang,Banten
2327,Humaira Laksmiwati,81379942887,humairalaksmiwati@gmail.com,7/14/1994,Wanita,Teknisi Komputer,7,Cisauk,Kabupaten Tangerang,Banten
2328,Hani Laksita,81787642887,hanilaksita@gmail.com,6/22/1977,Wanita,ART,7,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
2329,Maria Lailasari,81335742887,marialailasari@gmail.com,5/11/1984,Wanita,Teknisi Elektronik,5,Sawah Besar,Jakarta Pusat,DKI Jakarta
2330,Dewi Yuniar,81977142887,dewiyuniar@gmail.com,4/24/1967,Wanita,Teknisi Elektronik,13,Pasar Rebo,Jakarta Timur,DKI Jakarta
2331,Luluh Putra,81930942887,luluhputra@gmail.com,7/16/1965,Pria,Supir,6,Senen,Jakarta Pusat,DKI Jakarta
2332,Nasab Jailani,81182842887,nasabjailani@gmail.com,8/6/1998,Pria,Teknisi Elektronik,7,Cilandak,Jakarta Selatan,DKI Jakarta
2333,Cindy Handayani,81544542887,cindyhandayani@gmail.com,7/13/1966,Wanita,Teknisi Komputer,6,Solear,Kabupaten Tangerang,Banten
